,상호명,업종명,업종대분류,업종소분류,소재지도로명주소,소재지지번주소,동명,우편번호,위도,경도
5198,비스트로 피자,일반휴게음식-서양음식,일반휴게음식,서양음식,경기 수원시 영통구 권선로908번길 531층 106호 (신동),경기도 수원시 영통구 신동 938번지 1층 106호,신동,16682.0,37.2464979533,127.0443479104
5199,비스트로(Bistro) 63-2,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 팔달구 아주로39번길 10-3,1층 102호 (우만동)",경기도 수원시 팔달구 우만동 63-2번지 1층 102호,우만동,16497.0,37.2785284492,127.0430268868
5200,비스트로브로(Bistro BRO),일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 팔달구 권광로196번길 26,102호 (인계동)",경기도 수원시 팔달구 인계동 1119-6번지 102호,인계동,16488.0,37.2644521164,127.0346534117
5201,비스트로제이,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 팔달구 권광로134번길 25,1층 (인계동)",경기도 수원시 팔달구 인계동 1130-11번지 1층,인계동,16491.0,37.2594774213,127.0326202693
5202,비스트로피자,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 장안구 장안로 56,101호 (영화동)",경기도 수원시 장안구 영화동 392-5번지 꽃잠하우스 101호,영화동,16273.0,37.289828846,127.0041941567
5203,비씨800Coffee&Tea,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 팔달구 중부대로239번길 5114호 (우만동,우만동아이타워)",경기도 수원시 팔달구 우만동 85-3번지 우만동아이타워 114호,우만동,16498.0,37.2757485187,127.0420849133
5204,비아이빈 (본점),일반휴게음식-서양음식,일반휴게음식,서양음식,경기 수원시 팔달구 수성로 92(화서동),경기도 수원시 팔달구 화서동 436-3번지,화서동,16432.0,37.2818400133,126.98876953979999
5205,비아이빈(B I Bean),일반휴게음식-서양음식,일반휴게음식,서양음식,경기 수원시 권선구 일월천로4번길 29-10(구운동),경기도 수원시 권선구 구운동 915-8번지,구운동,16413.0,37.2827028208,126.97379414219999
5206,비아이빈(미스사이공)서문점,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 팔달구 팔달로 1831층 (화서동),경기도 수원시 팔달구 화서동 32-9번지 1층,화서동,16439.0,37.2844673119,127.0067675655
5207,비앤비(BnB)치킨떡볶이 영통점,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 봉영로1744번길 11상가2동 109호 (영통동, 벽산.풍림아파트)",경기도 수원시 영통구 영통동 1053-2번지 벽산.풍림아파트 상가 2동 109호,영통동,16713.0,37.2666751437,127.0846255913
5208,비어 플로우,일반휴게음식-주점,일반휴게음식,주점,"경기 수원시 팔달구 일월로42번길 8-16,1층 (화서동)",경기도 수원시 팔달구 화서동 721-6번지 1층,화서동,16422.0,37.286234703699996,126.9795568459
5209,비어가든,일반휴게음식-주점,일반휴게음식,주점,경기 수원시 영통구 권선로908번길 52-22ㅡ102호 (신동),경기도 수원시 영통구 신동 935-3번지 ㅡ102호,신동,16683.0,37.2473094093,127.04439940209998
5210,비어뱅크,일반휴게음식-주점,일반휴게음식,주점,경기 수원시 영통구 산남로 101-2(매탄동),경기도 수원시 영통구 매탄동 130-63번지,매탄동,16525.0,37.2720736384,127.049867259
5211,비어스데이,일반휴게음식-주점,일반휴게음식,주점,"경기 수원시 장안구 정자천로173번길 11-63층 (정자동,세경프라자)",경기도 수원시 장안구 정자동 876-4번지 세경프라자 3층,정자동,16334.0,37.2958893131,126.99428199200001
5212,비어스카이일월지구,일반휴게음식-칵테일바,일반휴게음식,칵테일바,경기 수원시 권선구 일월천로15번길 5-2전체 2층(구운동),경기도 수원시 권선구 구운동 901-2번지 전체 2층,구운동,16412.0,37.2837701195,126.9725909345
5213,비어스토리,일반휴게음식-주점,일반휴게음식,주점,"경기 수원시 영통구 영통로100, 105호 (망포동,세호프라자)",경기도 수원시 영통구 망포동 532-1번지 세호프라자 105호,망포동,16692.0,37.2378359355,127.0587407033
5214,비어스토리,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 영통구 월드컵로193번길 801층 (원천동),경기도 수원시 영통구 원천동 28-13번지 1층,원천동,16502.0,37.2756506645,127.04475880209999
5215,비어쏘,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 장안구 팔달로271번길 12(영화동),경기도 수원시 장안구 영화동 281-3번지,영화동,16269.0,37.2900961443,127.01431224139999
5216,비어앤락,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 정조로514번길 5(세류동),경기도 수원시 권선구 세류동 537-25번지,세류동,16588.0,37.2552106803,127.0117396793
5217,비어에비뉴,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 영통로 519,1층 (영통동)",경기도 수원시 영통구 영통동 949-4번지 1층,영통동,16706.0,37.2650812417,127.07742759610001
5218,비어엔죠이(고등점),일반휴게음식-주점,일반휴게음식,주점,경기 수원시 팔달구 팔달로48번길 12(고등동),경기도 수원시 팔달구 고등동 221-5번지,고등동,16454.0,37.2725852084,127.0020401292
5219,비어웍스 (광교경기대점),일반휴게음식-주점,일반휴게음식,주점,"경기 수원시 영통구 대학로 14, 1층 103호 (이의동)",경기도 수원시 영통구 이의동 1275-9번지 1층 103호,이의동,16226.0,37.2978425035,127.0423120674
5220,비어첸,일반휴게음식-주점,일반휴게음식,주점,경기 수원시 영통구 영통로 215(영통동),경기도 수원시 영통구 영통동 978-7번지,영통동,16698.0,37.246617392800005,127.05681778809999
5221,비어첸,일반휴게음식-주점,일반휴게음식,주점,경기 수원시 영통구 청명남로 48-12층 (영통동),경기도 수원시 영통구 영통동 1037-1번지 2층,영통동,16705.0,37.2536401262,127.0767585365
5222,비어첸 아주대점,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 월드컵로193번길 53,1층 1호 (원천동)",경기도 수원시 영통구 원천동 29-25번지 1층 1호,원천동,16502.0,37.2767420189,127.0449327082
5223,비어첸수원성대점,일반휴게음식-주점,일반휴게음식,주점,"경기 수원시 장안구 율전로108번길 14,1층 (율전동)",경기도 수원시 장안구 율전동 296-2번지 1층,율전동,16360.0,37.298784755999996,126.9700151034
5224,비어첸아주대점,일반휴게음식-주점,일반휴게음식,주점,경기 수원시 영통구 월드컵로193번길 53(원천동),경기도 수원시 영통구 원천동 29-25번지,원천동,16502.0,37.2767420189,127.0449327082
5225,비어카페,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 권선구 정조로 487,1층 (세류동)",경기도 수원시 권선구 세류동 566-5번지 1층,세류동,16655.0,37.2526389334,127.01106842280001
5226,비어카페,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 권선구 정조로 487,1층 (세류동)",경기도 수원시 권선구 세류동 566-5번지 1층,세류동,16655.0,37.2526389334,127.01106842280001
5227,비어카페펀비어킹,일반휴게음식-주점,일반휴게음식,주점,"경기 수원시 권선구 곡선로50번길 5-3(곡반정동, 오성빌딩)",경기도 수원시 권선구 곡반정동 563-1번지 오성빌딩,곡반정동,16671.0,37.2385634265,127.02994215209999
5228,비어카페펀비어킹,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 세지로73 ,109(세류동,웰빙프라자109호~110호)",경기도 수원시 권선구 세류동 862번지 웰빙프라자 109호~110호,세류동,16577.0,37.2585692857,127.0174580808
5229,비어캐빈,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 영통구 반달로7번길 30110호(영통동, 르네상스시티프라자)",경기도 수원시 영통구 영통동 998-2번지 르네상스시티프라자 110호,영통동,16704.0,37.253191785,127.07490043950001
5230,비어캐빈영통점,일반휴게음식-주점,일반휴게음식,주점,경기 수원시 영통구 반달로 261층(영통동),경기도 수원시 영통구 영통동 1008-6번지 1층,영통동,16705.0,37.2512357102,127.0748888772
5231,비어퀸,일반휴게음식-주점,일반휴게음식,주점,"경기 수원시 장안구 덕영대로511번길29-21 (천천동,1층)",경기도 수원시 장안구 천천동 506-2번지 1층,천천동,16325.0,37.299882103200005,126.97964335629999
5232,비어퀸,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 장안구 팔달로279번길 34,1층 (영화동)",경기도 수원시 장안구 영화동 294-9번지 1층,영화동,16269.0,37.2913126646,127.0142254469
5233,비어퀸,일반휴게음식-주점,일반휴게음식,주점,"경기 수원시 영통구 영통로112번길 24,2층 (망포동)",경기도 수원시 영통구 망포동 540-15번지 2층,망포동,16692.0,37.2390820337,127.0569070056
5234,비어타임,일반휴게음식-주점,일반휴게음식,주점,경기 수원시 팔달구 장다리로 2671층 (인계동),경기도 수원시 팔달구 인계동 262-2번지 1층,인계동,16472.0,37.2735089881,127.02728861690001
5235,비어통 수원권선점,일반휴게음식-주점,일반휴게음식,주점,"경기 수원시 권선구 덕영대로1207번길 26-19,1층 (권선동)",경기도 수원시 권선구 권선동 1195-3번지 1층,권선동,16584.0,37.250662001900004,127.0236313769
5236,비어투나이트,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 파장로 2-1(송죽동,1층)",경기도 수원시 장안구 송죽동 444-13번지 1층,송죽동,16300.0,37.303656895399996,127.0000863211
5237,비어팝,일반휴게음식-주점,일반휴게음식,주점,"경기 수원시 장안구 화산로233번길 53,2층 (율전동)",경기도 수원시 장안구 율전동 433-69번지 2층,율전동,16362.0,37.297443145500004,126.9703404392
5238,비어하우스,일반휴게음식-주점,일반휴게음식,주점,경기 수원시 장안구 경수대로983번길 11-2(송죽동),경기도 수원시 장안구 송죽동 453번지,송죽동,16303.0,37.3042562267,127.0032757209
5239,비에뜨반미 수원성대점,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 장안구 서부로2126번길 29,1층 (율전동)",경기도 수원시 장안구 율전동 290-34번지 1층,율전동,16417.0,37.297978824699996,126.973225139
5240,비에뜨반미 호매실점,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 권선구 금곡로 204,119호 (금곡동,세종타운721)",경기도 수원시 권선구 금곡동 1118-1번지 세종타운 721동 119호,금곡동,16397.0,37.2736954342,126.9533508895
5241,비에스(BS),일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 대학1로8번길 54-1,1층 102호 (이의동)",경기도 수원시 영통구 이의동 1270-7번지 1층 102호,이의동,16226.0,37.2979311154,127.04425221620001
5242,비에스굿빈스 (BS Goodbeans),일반휴게음식-서양음식,일반휴게음식,서양음식,경기 수원시 권선구 세지로102번길 55(권선동),경기도 수원시 권선구 권선동 966-3번지,권선동,16564.0,37.2600565924,127.0219031633
5243,비에이치시곡반아이파크시티(BHC곡반아이파,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 권선구 동수원로146번길 144-10,1층 (곡반정동)",경기도 수원시 권선구 곡반정동 512-10번지 1층,곡반정동,16667.0,37.2446626027,127.0336701583
5244,비에이치씨,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 웰빙타운로70, B동 112호 (이의동,광교호반베르디움단지내상가)",경기도 수원시 영통구 이의동 1184번지 광교호반베르디움단지내상가 B동 112호,이의동,16222.0,37.307725942800005,127.0434031884
5245,비에이치씨 (BHC)수원망포점,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 영통구 태장로 47상가동 101호 (망포동, 망포마을현대2차아이파크)",경기도 수원시 영통구 망포동 683번지 망포마을현대2차아이파크 상가동 101호,망포동,16688.0,37.239349675999996,127.0513810208
5246,비에이치씨 (BHC)화서중앙점,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 팔달구 화양로50번길 30상가 3동 204호 (화서동,블루밍푸른숲아파트)",경기도 수원시 팔달구 화서동 250-4번지 블루밍푸른숲아파트 상가 3동 204호,화서동,16438.0,37.2823123995,126.99805036229999
5247,비에이치씨 광교도청점,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 영통구 도청로17번길 23상가동 104호 (이의동,자연앤자이)",경기도 수원시 영통구 이의동 1339번지 자연앤자이 상가동 104호,이의동,16509.0,37.2846572504,127.05467702520001
5248,비에이치씨 수원만석점,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 장안구 만석로177번길 42,1층 (파장동)",경기도 수원시 장안구 파장동 501-79번지 1층,파장동,16351.0,37.3037891159,126.9972531839
5249,비에이치씨 치킨 천천베스트점,일반휴게음식-스넥,일반휴게음식,스넥,경기 수원시 장안구 정자로 33-1(천천동),경기도 수원시 장안구 천천동 481-2번지,천천동,16323.0,37.3007702925,126.98074301540001
