상호명,업종명,업종대분류,업종소분류,소재지도로명주소,소재지지번주소,동명,우편번호,위도,경도
치킨마루 수원성대점,일반휴게음식-스넥,일반휴게음식,스넥,경기 수원시 장안구 덕영대로 429(율전동),경기도 수원시 장안구 율전동 206-2번지,율전동,16357,37.30109244,126.970044
치킨마루 영통월드마크점,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 영통구 봉영로 1620,103호 (영통동,대우월드마크영통)",경기도 수원시 영통구 영통동 996-3번지 대우월드마크영통 103호,영통동,16704,37.25501524,127.0756345
치킨마루 천천롯데마트점,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 장안구 만석로19번길 11-3,106-1호 (천천동,태영프라자)",경기도 수원시 장안구 천천동 528-4번지 태영프라자 106-1호,천천동,16329,37.29559109,126.983667
치킨마루 황곡초교점,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 영통구 영통로 505,103호 (영통동,정원빌딩)",경기도 수원시 영통구 영통동 954-6번지 정원빌딩 103호,영통동,16706,37.26383782,127.0775699
치킨마루(수원법원사거리),일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 영통구 월드컵로 85,1층 103호 (원천동)",경기도 수원시 영통구 원천동 607번지 인터프라자 1층 103호,원천동,16516,37.27402998,127.0547171
치킨마루(오목천점),일반휴게음식-스넥,일반휴게음식,스넥,경기 수원시 권선구 삼천병마로1598번길 8(오목천동),경기도 수원시 권선구 오목천동 313-3번지,오목천동,16635,37.24522466,126.9641327
치킨마루(정자동신점),일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 장안구 장안로 232상가 1층 3호 (정자동,동신아파트)",경기도 수원시 장안구 정자동 401번지 동신아파트 상가 1층 3호,정자동,16340,37.30229544,126.9957511
치킨마루(정자동신점),일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 장안구 장안로 232상가 1층 3호 (정자동,동신아파트)",경기도 수원시 장안구 정자동 401번지 동신아파트 상가 1층 3호,정자동,16340,37.30229544,126.9957511
치킨마루(화서역점),일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 팔달구 덕영대로697번길 34(화서동),경기도 수원시 팔달구 화서동 649-2번지,화서동,16435,37.28495493,126.9920538
치킨마루수원센트럴타운점,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 권선구 세류로 55,1층 (세류동)",경기도 수원시 권선구 세류동 230-62번지 1층,세류동,16461,37.26426259,127.0078467
치킨마루영통동보신명점,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 매영로310번길 87(영통동,신나무실동보신명상가111호)",경기도 수원시 영통구 영통동 968번지 신나무실동보신명상가 111호,영통동,16699,37.25067376,127.0641234
치킨마루천천푸르지오,일반휴게음식-스넥,일반휴게음식,스넥,경기 수원시 장안구 정자천로13번길 211층 101호 (천천동),경기도 수원시 장안구 천천동 361-1번지 1층 101호,천천동,16421,37.28976313,126.9784156
치킨매니아,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 장안구 만석로19번길 11-7,204호 (천천동)",경기도 수원시 장안구 천천동 528-3번지 대일 204호,천천동,16329,37.29549086,126.9834195
치킨매니아-권선매탄점,일반휴게음식-스넥,일반휴게음식,스넥,경기도 수원시 권선구 매탄로 25상가동 1층 104호,경기도 수원시 권선구 권선동 1238번지 삼천리권선2차아파트 상가동 1층 104호,권선동,16550,37.25436299,127.0386172
치킨봉이야기,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 권선구 세권로 192,1층 (권선동)",경기도 수원시 권선구 권선동 1062-3번지 1층,권선동,16581,37.25523794,127.0250911
치킨봉이야기 오목천점,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 삼천병마로1597번길 20, 1층101호(오목천동)",경기도 수원시 권선구 오목천동 367-6번지 1층 101호,오목천동,16634,37.24492856,126.9624435
치킨선생,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 권선구 권광로 69, 1층 (권선동)",경기도 수원시 권선구 권선동 1065-2번지 1층,권선동,16582,37.25419789,127.0287399
치킨신드롬(떡갈비),일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 영통구 태장로54번길60 (망포동,102호)",경기도 수원시 영통구 망포동 649-24번지 102호,망포동,16686,37.23644006,127.051883
치킨싸롱,일반휴게음식-주점,일반휴게음식,주점,"경기 수원시 영통구 영통로154번길 56,121동 101호 (망포동)",경기도 수원시 영통구 망포동 723번지 한양수자인에듀파크 121동 101호,망포동,16691,37.24046414,127.0576994
치킨연맹 광교점,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 영통구 도청로89번길 23, 104호 (이의동)",경기도 수원시 영통구 이의동 1347-1번지 104호,이의동,16509,37.28968811,127.0478332
치킨의민족 수원매탄점,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 영통구 동수원로513번길 10, 1층 3호 (매탄동)",경기도 수원시 영통구 매탄동 132-7번지 1층 3호,매탄동,16531,37.27354816,127.0465198
치킨조(CHICKEN JOE),일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 팔달구 고화로39번길 76-1(고등동),경기도 수원시 팔달구 고등동 86-7번지,고등동,16445,37.26965843,127.0048453
치킨줌,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 권선구 금호로15번길15 (금곡동,신미주상가 115)",경기도 수원시 권선구 금곡동 262-10번지 신미주상가 115,금곡동,16398,37.26918686,126.953
치킨파크,일반휴게음식-칵테일바,일반휴게음식,칵테일바,경기 수원시 영통구 매영로35번길 6(매탄동),경기도 수원시 영통구 매탄동 198-94번지,매탄동,16524,37.26960162,127.0469269
치킨팔구(파장점),일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 장안구 파장로21번길 24,1층 (파장동)",경기도 수원시 장안구 파장동 495-32번지 1층,파장동,16351,37.30360002,126.9972996
치킨팩토리,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 영통구 삼성로188-3 (매탄동,1,2층)","경기도 수원시 영통구 매탄동 414-10번지 1,2층",매탄동,16676,37.25968492,127.0585005
치킨포차,일반휴게음식-주점,일반휴게음식,주점,경기 수원시 권선구 매송고색로 6801층 좌측 치킨포차 (고색동),경기도 수원시 권선구 고색동 388-6번지 1층 좌측 치킨포차,고색동,16650,37.25004074,126.9788587
치킨퐁,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 영통구 권광로260번길 36상가 2동 203호 (매탄동,매탄현대힐스테이트)",경기도 수원시 영통구 매탄동 176번지 매탄현대힐스테이트 상가 2동 203호,매탄동,16532,37.27020227,127.0390732
치킨플러스,일반휴게음식-서양음식,일반휴게음식,서양음식,경기 수원시 권선구 매송고색로691번길 1(고색동),경기도 수원시 권선구 고색동 385-4번지,고색동,16625,37.25088377,126.9799354
치킨플러스 망포점,일반휴게음식-스넥,일반휴게음식,스넥,경기 수원시 영통구 영통로 1691층 (망포동),경기도 수원시 영통구 망포동 297-8번지 1층,망포동,16689,37.24266246,127.0550032
치킨플러스 매탄점,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 영통구 산남로 110,103호 (매탄동)",경기도 수원시 영통구 매탄동 111-15번지 103호,매탄동,16525,37.27254432,127.0503833
치킨플러스 세류점,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 세권로138번길 14(세류동),경기도 수원시 권선구 세류동 1084-11번지,세류동,16579,37.25635774,127.0189043
치킨플러스 수원영통점,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 영통구 매영로415번길 56-2,1층 (영통동)",경기도 수원시 영통구 영통동 1020-1번지 1층,영통동,16705,37.24952922,127.0791382
치향저격,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 장안구 수성로370번길 32,1층 (영화동)",경기도 수원시 장안구 영화동 273-1번지 1층,영화동,16269,37.29235412,127.0132146
친구네,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 팔달구 팔달문로 19,1층 21,22호 (지동)","경기도 수원시 팔달구 지동 402-2번지 1층 21,22호",지동,16243,37.27792186,127.0195906
친구뷔페식당,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기도 수원시 영통구 신원로 88,101동 120,121호","경기도 수원시 영통구 신동 486번지 디지털엠파이어2 101동 121호 120,121호",신동,16681,37.24747621,127.0503068
친구비어못골점,일반휴게음식-주점,일반휴게음식,주점,경기 수원시 팔달구 세지로 3971층 (우만동),경기도 수원시 팔달구 우만동 490-10번지 1층,우만동,16235,37.28522345,127.0286368
친구정,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 수성로 304,202호 (영화동,원협빌딩)",경기도 수원시 장안구 영화동 390-13번지 원협빌딩 202호,영화동,16273,37.29116829,127.0054828
친구포차,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 팔달구 효원로249번길 41(인계동),경기도 수원시 팔달구 인계동 1030-5번지,인계동,16490,37.26438766,127.0297479
친구포차,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 장안구 경수대로973번길 19(송죽동),경기도 수원시 장안구 송죽동 496-2번지,송죽동,16304,37.30343076,127.0041839
친정엄마식당,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 세지로66번길 42,1층 (권선동)",경기도 수원시 권선구 권선동 1001번지 1층,권선동,16564,37.257172,127.0196434
칠갑산,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 영통구 망포동649-38 진성프라자 112호~113호,경기도 수원시 영통구 망포동 649-38 진성프라자 112호~113호,망포동,16686,37.23497004,127.0516888
칠공강호닭날개구이,일반휴게음식-중국식,일반휴게음식,중국식,경기 수원시 팔달구 갓매산로 69-1(매산로2가),경기도 수원시 팔달구 매산로2가 26-13번지,매산동,16455,37.26975927,127.0030964
칠구곱창(금곡점),일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 서수원로523번길 8-13,1층 101호 (금곡동)",경기도 수원시 권선구 금곡동 1130-4번지 1층 101호,금곡동,16393,37.27279881,126.958309
칠보꼬마김밥,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 금곡로118번길 10-31,1층 (금곡동)",경기도 수원시 권선구 금곡동 1088번지 1층,금곡동,16388,37.27332883,126.94239
칠보맛집감자탕,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 노림로 26-3,1층 (호매실동)",경기도 수원시 권선구 호매실동 396번지 1층,호매실동,16400,37.26840126,126.9546524
칠보면옥,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 동수원로177번길 90,128-130호,144호 (권선동,수원아이파크시티9단지)","경기도 수원시 권선구 권선동 1362번지 수원아이파크시티9단지 128-130호,144호",권선동,16663,37.24716385,127.0279494
칠보미가불낙전골,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 금곡로102번길 15,220-223호 (금곡동)",경기도 수원시 권선구 금곡동 1085번지 220-223호,금곡동,16388,37.27351567,126.9418698
칠보사랑방,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 금곡로73번길 176(금곡동),경기도 수원시 권선구 금곡동 513번지,금곡동,16381,37.27393733,126.9338583
칠보산 상봉칼국수,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 금곡로 5-6(금곡동),경기도 수원시 권선구 금곡동 779-8번지,금곡동,16381,37.26848892,126.9386925
칠보순대국,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 평동로9번길 52-4,1층 (고색동)",경기도 수원시 권선구 고색동 7-74번지 1층,고색동,16602,37.25467322,126.9869572
칠보우렁쌈밥,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 금호로 77-16,1층 (금곡동)",경기도 수원시 권선구 금곡동 1140-12번지 1층,금곡동,16393,37.27161978,126.9587009
칠보칼국수,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 금곡로140번길 95-108,1층 101호 (호매실동)",경기도 수원시 권선구 호매실동 1345-8번지 1층 101호,호매실동,16387,37.26877527,126.9439801
